member_id,effective_date,annual_salary
MBR-00342,2010-01-01,152271.13
MBR-00342,2011-01-01,156534.72
MBR-00342,2012-01-01,160917.69
MBR-00342,2013-01-01,165423.38
MBR-00342,2014-01-01,170055.24
MBR-00342,2015-01-01,174816.79
MBR-00342,2016-01-01,179711.66
MBR-00343,2016-01-01,53782.0
MBR-00343,2017-01-01,55287.9
MBR-00343,2018-01-01,56835.96
MBR-00343,2019-01-01,58427.36
MBR-00343,2020-01-01,60063.33
MBR-00343,2021-01-01,61745.1
MBR-00343,2022-01-01,63473.97
MBR-00343,2023-01-01,65251.24
MBR-00343,2024-01-01,67078.27
MBR-00343,2025-01-01,68956.46
MBR-00343,2026-01-01,70887.24
MBR-00344,2003-01-01,40352.0
MBR-00344,2004-01-01,41481.86
MBR-00344,2005-01-01,42643.35
MBR-00344,2006-01-01,43837.36
MBR-00344,2007-01-01,45064.81
MBR-00344,2008-01-01,46326.62
MBR-00344,2009-01-01,47623.77
MBR-00344,2010-01-01,48957.23
MBR-00344,2011-01-01,50328.04
MBR-00344,2012-01-01,51737.22
MBR-00344,2013-01-01,53185.86
MBR-00344,2014-01-01,54675.07
MBR-00344,2015-01-01,56205.97
MBR-00344,2016-01-01,57779.74
MBR-00344,2017-01-01,59397.57
MBR-00344,2018-01-01,61060.7
MBR-00344,2019-01-01,62770.4
MBR-00344,2020-01-01,64527.97
MBR-00344,2021-01-01,66334.75
MBR-00344,2022-01-01,68192.13
MBR-00344,2023-01-01,70101.51
MBR-00344,2024-01-01,72064.35
MBR-00344,2025-01-01,74082.15
MBR-00344,2026-01-01,76156.45
MBR-00344,2027-01-01,78288.83
MBR-00344,2028-01-01,80480.92
MBR-00344,2029-01-01,82734.39
MBR-00344,2030-01-01,85050.95
MBR-00344,2031-01-01,87432.37
MBR-00344,2032-01-01,89880.48
MBR-00344,2033-01-01,92397.13
MBR-00345,1988-01-01,58643.0
MBR-00345,1989-01-01,60285.0
MBR-00345,1990-01-01,61972.98
MBR-00345,1991-01-01,63708.23
MBR-00345,1992-01-01,65492.06
MBR-00345,1993-01-01,67325.84
MBR-00345,1994-01-01,69210.96
MBR-00345,1995-01-01,71148.87
MBR-00345,1996-01-01,73141.03
MBR-00345,1997-01-01,75188.98
MBR-00345,1998-01-01,77294.27
MBR-00345,1999-01-01,79458.51
MBR-00345,2000-01-01,81683.35
MBR-00345,2001-01-01,83970.49
MBR-00345,2002-01-01,86321.66
MBR-00345,2003-01-01,88738.67
MBR-00345,2004-01-01,91223.35
MBR-00345,2005-01-01,93777.6
MBR-00345,2006-01-01,96403.38
MBR-00345,2007-01-01,99102.67
MBR-00345,2008-01-01,101877.55
MBR-00345,2009-01-01,104730.12
MBR-00345,2010-01-01,107662.56
MBR-00345,2011-01-01,110677.11
MBR-00345,2012-01-01,113776.07
MBR-00345,2013-01-01,116961.8
MBR-00345,2014-01-01,120236.73
MBR-00345,2015-01-01,123603.36
MBR-00345,2016-01-01,127064.25
MBR-00345,2017-01-01,130622.05
MBR-00345,2018-01-01,134279.47
MBR-00345,2019-01-01,138039.3
MBR-00345,2020-01-01,141904.4
MBR-00345,2021-01-01,145877.72
MBR-00345,2022-01-01,149962.29
MBR-00345,2023-01-01,154161.24
MBR-00345,2024-01-01,158477.75
MBR-00345,2025-01-01,162915.13
MBR-00345,2026-01-01,167476.75
MBR-00346,1995-01-01,34451.0
MBR-00346,1996-01-01,35415.63
MBR-00346,1997-01-01,36407.27
MBR-00346,1998-01-01,37426.67
MBR-00346,1999-01-01,38474.62
MBR-00346,2000-01-01,39551.9
MBR-00346,2001-01-01,40659.36
MBR-00346,2002-01-01,41797.82
MBR-00346,2003-01-01,42968.16
MBR-00346,2004-01-01,44171.27
MBR-00346,2005-01-01,45408.06
MBR-00346,2006-01-01,46679.49
MBR-00346,2007-01-01,47986.51
MBR-00346,2008-01-01,49330.14
MBR-00346,2009-01-01,50711.38
MBR-00346,2010-01-01,52131.3
MBR-00346,2011-01-01,53590.98
MBR-00346,2012-01-01,55091.52
MBR-00346,2013-01-01,56634.09
MBR-00346,2014-01-01,58219.84
MBR-00346,2015-01-01,59850.0
MBR-00346,2016-01-01,61525.8
MBR-00346,2017-01-01,63248.52
MBR-00346,2018-01-01,65019.48
MBR-00346,2019-01-01,66840.02
MBR-00346,2020-01-01,68711.54
MBR-00346,2021-01-01,70635.47
MBR-00346,2022-01-01,72613.26
MBR-00346,2023-01-01,74646.43
MBR-00346,2024-01-01,76736.53
MBR-00346,2025-01-01,78885.15
MBR-00346,2026-01-01,81093.94
MBR-00346,2027-01-01,83364.57
MBR-00346,2028-01-01,85698.78
MBR-00347,2005-01-01,67322.0
MBR-00347,2006-01-01,69207.02
MBR-00347,2007-01-01,71144.81
MBR-00347,2008-01-01,73136.87
MBR-00347,2009-01-01,75184.7
MBR-00347,2010-01-01,77289.87
MBR-00347,2011-01-01,79453.99
MBR-00347,2012-01-01,81678.7
MBR-00347,2013-01-01,83965.7
MBR-00347,2014-01-01,86316.74
MBR-00347,2015-01-01,88733.61
MBR-00347,2016-01-01,91218.15
MBR-00347,2017-01-01,93772.26
MBR-00347,2018-01-01,96397.88
MBR-00347,2019-01-01,99097.02
MBR-00347,2020-01-01,101871.74
MBR-00347,2021-01-01,104724.15
MBR-00347,2022-01-01,107656.43
MBR-00347,2023-01-01,110670.81
MBR-00347,2024-01-01,113769.59
MBR-00347,2025-01-01,116955.14
MBR-00347,2026-01-01,120229.88
MBR-00347,2027-01-01,123596.32
MBR-00347,2028-01-01,127057.01
MBR-00347,2029-01-01,130614.61
MBR-00347,2030-01-01,134271.82
MBR-00347,2031-01-01,138031.43
MBR-00347,2032-01-01,141896.31
MBR-00347,2033-01-01,145869.41
MBR-00347,2034-01-01,149953.75
MBR-00347,2035-01-01,154152.46
MBR-00347,2036-01-01,158468.73
MBR-00347,2037-01-01,162905.85
MBR-00347,2038-01-01,167467.21
MBR-00347,2039-01-01,172156.3
MBR-00348,2008-01-01,53776.0
MBR-00348,2009-01-01,55281.73
MBR-00348,2010-01-01,56829.62
MBR-00348,2011-01-01,58420.85
MBR-00348,2012-01-01,60056.63
MBR-00348,2013-01-01,61738.21
MBR-00348,2014-01-01,63466.88
MBR-00348,2015-01-01,65243.96
MBR-00348,2016-01-01,67070.79
MBR-00348,2017-01-01,68948.77
MBR-00348,2018-01-01,70879.34
MBR-00348,2019-01-01,72863.96
MBR-00348,2020-01-01,74904.15
MBR-00348,2021-01-01,77001.46
MBR-00348,2022-01-01,79157.51
MBR-00348,2023-01-01,81373.92
MBR-00348,2024-01-01,83652.39
MBR-00348,2025-01-01,85994.65
MBR-00348,2026-01-01,88402.5
MBR-00348,2027-01-01,90877.77
MBR-00348,2028-01-01,93422.35
MBR-00348,2029-01-01,96038.18
MBR-00348,2030-01-01,98727.24
MBR-00348,2031-01-01,101491.61
MBR-00348,2032-01-01,104333.37
MBR-00348,2033-01-01,107254.71
MBR-00348,2034-01-01,110257.84
MBR-00348,2035-01-01,113345.06
MBR-00349,2011-01-01,71069.0
MBR-00349,2012-01-01,73058.93
MBR-00349,2013-01-01,75104.58
MBR-00349,2014-01-01,77207.51
MBR-00349,2015-01-01,79369.32
MBR-00349,2016-01-01,81591.66
MBR-00349,2017-01-01,83876.23
MBR-00349,2018-01-01,86224.76
MBR-00349,2019-01-01,88639.06
MBR-00349,2020-01-01,91120.95
MBR-00349,2021-01-01,93672.34
MBR-00349,2022-01-01,96295.16
MBR-00349,2023-01-01,98991.43
MBR-00349,2024-01-01,101763.19
MBR-00349,2025-01-01,104612.56
MBR-00349,2026-01-01,107541.71
MBR-00349,2027-01-01,110552.87
MBR-00349,2028-01-01,113648.35
MBR-00349,2029-01-01,116830.51
MBR-00349,2030-01-01,120101.76
MBR-00349,2031-01-01,123464.61
MBR-00349,2032-01-01,126921.62
MBR-00349,2033-01-01,130475.43
MBR-00349,2034-01-01,134128.74
MBR-00349,2035-01-01,137884.34
MBR-00349,2036-01-01,141745.11
MBR-00349,2037-01-01,145713.97
MBR-00349,2038-01-01,149793.96
MBR-00349,2039-01-01,153988.19
MBR-00349,2040-01-01,158299.86
MBR-00350,2014-01-01,72620.0
MBR-00350,2015-01-01,74653.36
MBR-00350,2016-01-01,76743.65
MBR-00350,2017-01-01,78892.48
MBR-00350,2018-01-01,81101.47
MBR-00350,2019-01-01,83372.31
MBR-00350,2020-01-01,85706.73
MBR-00350,2021-01-01,88106.52
MBR-00350,2022-01-01,90573.5
MBR-00350,2023-01-01,93109.56
MBR-00350,2024-01-01,95716.63
MBR-00350,2025-01-01,98396.69
MBR-00350,2026-01-01,101151.8
MBR-00351,2003-01-01,72833.0
MBR-00351,2004-01-01,74872.32
MBR-00351,2005-01-01,76968.75
MBR-00351,2006-01-01,79123.87
MBR-00351,2007-01-01,81339.34
MBR-00351,2008-01-01,83616.84
MBR-00351,2009-01-01,85958.12
MBR-00351,2010-01-01,88364.94
MBR-00351,2011-01-01,90839.16
MBR-00351,2012-01-01,93382.66
MBR-00351,2013-01-01,95997.37
MBR-00351,2014-01-01,98685.3
MBR-00351,2015-01-01,101448.49
MBR-00351,2016-01-01,104289.04
MBR-00351,2017-01-01,107209.14
MBR-00351,2018-01-01,110210.99
MBR-00351,2019-01-01,113296.9
MBR-00351,2020-01-01,116469.21
MBR-00351,2021-01-01,119730.35
MBR-00351,2022-01-01,123082.8
MBR-00351,2023-01-01,126529.12
MBR-00351,2024-01-01,130071.94
MBR-00351,2025-01-01,133713.95
MBR-00351,2026-01-01,137457.94
MBR-00352,1989-01-01,66052.0
MBR-00352,1990-01-01,67901.46
MBR-00352,1991-01-01,69802.7
MBR-00352,1992-01-01,71757.17
MBR-00352,1993-01-01,73766.37
MBR-00352,1994-01-01,75831.83
MBR-00352,1995-01-01,77955.12
MBR-00352,1996-01-01,80137.87
MBR-00352,1997-01-01,82381.73
MBR-00352,1998-01-01,84688.41
MBR-00352,1999-01-01,87059.69
MBR-00352,2000-01-01,89497.36
MBR-00352,2001-01-01,92003.29
MBR-00352,2002-01-01,94579.38
MBR-00352,2003-01-01,97227.6
MBR-00352,2004-01-01,99949.98
MBR-00352,2005-01-01,102748.57
MBR-00352,2006-01-01,105625.53
MBR-00352,2007-01-01,108583.05
MBR-00352,2008-01-01,111623.38
MBR-00352,2009-01-01,114748.83
MBR-00352,2010-01-01,117961.8
MBR-00352,2011-01-01,121264.73
MBR-00352,2012-01-01,124660.14
MBR-00352,2013-01-01,128150.62
MBR-00352,2014-01-01,131738.84
MBR-00352,2015-01-01,135427.53
MBR-00352,2016-01-01,139219.5
MBR-00352,2017-01-01,143117.65
MBR-00352,2018-01-01,147124.94
MBR-00352,2019-01-01,151244.44
MBR-00352,2020-01-01,155479.28
MBR-00352,2021-01-01,159832.7
MBR-00352,2022-01-01,164308.02
MBR-00352,2023-01-01,168908.64
MBR-00352,2024-01-01,173638.08
MBR-00352,2025-01-01,178499.95
MBR-00352,2026-01-01,183497.95
MBR-00352,2027-01-01,188635.89
MBR-00352,2028-01-01,193917.7
MBR-00352,2029-01-01,199347.39
MBR-00352,2030-01-01,204929.12
MBR-00352,2031-01-01,210667.13
MBR-00353,1986-01-01,43367.0
MBR-00353,1987-01-01,44581.28
MBR-00353,1988-01-01,45829.55
MBR-00353,1989-01-01,47112.78
MBR-00353,1990-01-01,48431.94
MBR-00353,1991-01-01,49788.03
MBR-00353,1992-01-01,51182.1
MBR-00353,1993-01-01,52615.19
MBR-00353,1994-01-01,54088.42
MBR-00353,1995-01-01,55602.9
MBR-00353,1996-01-01,57159.78
MBR-00353,1997-01-01,58760.25
MBR-00353,1998-01-01,60405.54
MBR-00353,1999-01-01,62096.89
MBR-00353,2000-01-01,63835.61
MBR-00353,2001-01-01,65623.0
MBR-00353,2002-01-01,67460.45
MBR-00353,2003-01-01,69349.34
MBR-00353,2004-01-01,71291.12
MBR-00353,2005-01-01,73287.27
MBR-00353,2006-01-01,75339.32
MBR-00353,2007-01-01,77448.82
MBR-00353,2008-01-01,79617.38
MBR-00353,2009-01-01,81846.67
MBR-00353,2010-01-01,84138.38
MBR-00353,2011-01-01,86494.25
MBR-00353,2012-01-01,88916.09
MBR-00353,2013-01-01,91405.74
MBR-00354,1971-01-01,53537.0
MBR-00354,1972-01-01,55036.04
MBR-00354,1973-01-01,56577.05
MBR-00354,1974-01-01,58161.2
MBR-00354,1975-01-01,59789.72
MBR-00354,1976-01-01,61463.83
MBR-00354,1977-01-01,63184.82
MBR-00354,1978-01-01,64953.99
MBR-00354,1979-01-01,66772.7
MBR-00354,1980-01-01,68642.34
MBR-00354,1981-01-01,70564.32
MBR-00354,1982-01-01,72540.12
MBR-00354,1983-01-01,74571.25
MBR-00354,1984-01-01,76659.24
MBR-00354,1985-01-01,78805.7
MBR-00354,1986-01-01,81012.26
MBR-00354,1987-01-01,83280.6
MBR-00354,1988-01-01,85612.46
MBR-00354,1989-01-01,88009.61
MBR-00354,1990-01-01,90473.88
MBR-00354,1991-01-01,93007.15
MBR-00354,1992-01-01,95611.35
MBR-00354,1993-01-01,98288.47
MBR-00354,1994-01-01,101040.54
MBR-00354,1995-01-01,103869.68
MBR-00354,1996-01-01,106778.03
MBR-00354,1997-01-01,109767.81
MBR-00354,1998-01-01,112841.31
MBR-00354,1999-01-01,116000.87
MBR-00354,2000-01-01,119248.89
MBR-00354,2001-01-01,122587.86
MBR-00354,2002-01-01,126020.32
MBR-00354,2003-01-01,129548.89
MBR-00354,2004-01-01,133176.26
MBR-00354,2005-01-01,136905.2
MBR-00354,2006-01-01,140738.54
MBR-00354,2007-01-01,144679.22
MBR-00354,2008-01-01,148730.24
MBR-00354,2009-01-01,152894.68
MBR-00354,2010-01-01,157175.74
MBR-00354,2011-01-01,161576.66
MBR-00354,2012-01-01,166100.8
MBR-00354,2013-01-01,170751.63
MBR-00354,2014-01-01,175532.67
MBR-00354,2015-01-01,180447.59
MBR-00354,2016-01-01,185500.12
MBR-00354,2017-01-01,190694.12
MBR-00355,1998-01-01,46546.0
MBR-00355,1999-01-01,47849.29
MBR-00355,2000-01-01,49189.07
MBR-00355,2001-01-01,50566.36
MBR-00355,2002-01-01,51982.22
MBR-00355,2003-01-01,53437.72
MBR-00355,2004-01-01,54933.98
MBR-00355,2005-01-01,56472.13
MBR-00355,2006-01-01,58053.35
MBR-00355,2007-01-01,59678.84
MBR-00355,2008-01-01,61349.85
MBR-00355,2009-01-01,63067.65
MBR-00355,2010-01-01,64833.54
MBR-00355,2011-01-01,66648.88
MBR-00355,2012-01-01,68515.05
MBR-00355,2013-01-01,70433.47
MBR-00355,2014-01-01,72405.61
MBR-00355,2015-01-01,74432.96
MBR-00355,2016-01-01,76517.09
MBR-00355,2017-01-01,78659.57
MBR-00355,2018-01-01,80862.03
MBR-00355,2019-01-01,83126.17
MBR-00355,2020-01-01,85453.7
MBR-00355,2021-01-01,87846.41
MBR-00355,2022-01-01,90306.11
MBR-00355,2023-01-01,92834.68
MBR-00355,2024-01-01,95434.05
MBR-00355,2025-01-01,98106.2
MBR-00355,2026-01-01,100853.18
MBR-00356,1992-01-01,61311.0
MBR-00356,1993-01-01,63027.71
MBR-00356,1994-01-01,64792.48
MBR-00356,1995-01-01,66606.67
MBR-00356,1996-01-01,68471.66
MBR-00356,1997-01-01,70388.87
MBR-00356,1998-01-01,72359.75
MBR-00356,1999-01-01,74385.83
MBR-00356,2000-01-01,76468.63
MBR-00356,2001-01-01,78609.75
MBR-00356,2002-01-01,80810.83
MBR-00356,2003-01-01,83073.53
MBR-00356,2004-01-01,85399.59
MBR-00356,2005-01-01,87790.78
MBR-00356,2006-01-01,90248.92
MBR-00356,2007-01-01,92775.89
MBR-00356,2008-01-01,95373.61
MBR-00356,2009-01-01,98044.07
MBR-00356,2010-01-01,100789.31
MBR-00356,2011-01-01,103611.41
MBR-00356,2012-01-01,106512.53
MBR-00356,2013-01-01,109494.88
MBR-00356,2014-01-01,112560.74
MBR-00356,2015-01-01,115712.44
MBR-00356,2016-01-01,118952.38
MBR-00356,2017-01-01,122283.05
MBR-00356,2018-01-01,125706.98
MBR-00356,2019-01-01,129226.77
MBR-00356,2020-01-01,132845.12
MBR-00356,2021-01-01,136564.78
MBR-00356,2022-01-01,140388.6
MBR-00356,2023-01-01,144319.48
MBR-00357,1980-01-01,60901.0
MBR-00357,1981-01-01,62606.23
MBR-00357,1982-01-01,64359.2
MBR-00357,1983-01-01,66161.26
MBR-00357,1984-01-01,68013.78
MBR-00357,1985-01-01,69918.16
MBR-00357,1986-01-01,71875.87
MBR-00357,1987-01-01,73888.39
MBR-00357,1988-01-01,75957.27
MBR-00357,1989-01-01,78084.07
MBR-00357,1990-01-01,80270.43
MBR-00357,1991-01-01,82518.0
MBR-00357,1992-01-01,84828.5
MBR-00357,1993-01-01,87203.7
MBR-00357,1994-01-01,89645.4
MBR-00357,1995-01-01,92155.48
MBR-00357,1996-01-01,94735.83
MBR-00357,1997-01-01,97388.43
MBR-00357,1998-01-01,100115.31
MBR-00357,1999-01-01,102918.54
MBR-00357,2000-01-01,105800.26
MBR-00357,2001-01-01,108762.66
MBR-00357,2002-01-01,111808.02
MBR-00357,2003-01-01,114938.64
MBR-00357,2004-01-01,118156.92
MBR-00357,2005-01-01,121465.32
MBR-00357,2006-01-01,124866.35
MBR-00357,2007-01-01,128362.6
MBR-00357,2008-01-01,131956.76
MBR-00357,2009-01-01,135651.55
MBR-00357,2010-01-01,139449.79
MBR-00357,2011-01-01,143354.38
MBR-00358,1984-01-01,64171.0
MBR-00358,1985-01-01,65967.79
MBR-00358,1986-01-01,67814.89
MBR-00358,1987-01-01,69713.7
MBR-00358,1988-01-01,71665.69
MBR-00358,1989-01-01,73672.33
MBR-00358,1990-01-01,75735.15
MBR-00358,1991-01-01,77855.74
MBR-00358,1992-01-01,80035.7
MBR-00358,1993-01-01,82276.7
MBR-00358,1994-01-01,84580.44
MBR-00358,1995-01-01,86948.7
MBR-00358,1996-01-01,89383.26
MBR-00358,1997-01-01,91885.99
MBR-00358,1998-01-01,94458.8
MBR-00358,1999-01-01,97103.64
MBR-00358,2000-01-01,99822.55
MBR-00358,2001-01-01,102617.58
MBR-00358,2002-01-01,105490.87
MBR-00358,2003-01-01,108444.61
MBR-00358,2004-01-01,111481.06
MBR-00358,2005-01-01,114602.53
MBR-00358,2006-01-01,117811.4
MBR-00358,2007-01-01,121110.12
MBR-00358,2008-01-01,124501.21
MBR-00358,2009-01-01,127987.24
MBR-00358,2010-01-01,131570.88
MBR-00358,2011-01-01,135254.87
MBR-00358,2012-01-01,139042.0
MBR-00358,2013-01-01,142935.18
MBR-00358,2014-01-01,146937.36
MBR-00358,2015-01-01,151051.61
MBR-00358,2016-01-01,155281.06
MBR-00358,2017-01-01,159628.93
MBR-00358,2018-01-01,164098.54
MBR-00358,2019-01-01,168693.29
MBR-00358,2020-01-01,173416.71
MBR-00358,2021-01-01,178272.37
MBR-00358,2022-01-01,183264.0
MBR-00358,2023-01-01,188395.39
MBR-00358,2024-01-01,193670.46
MBR-00358,2025-01-01,199093.24
MBR-00358,2026-01-01,204667.85
MBR-00359,2013-01-01,70141.0
MBR-00359,2014-01-01,72104.95
MBR-00359,2015-01-01,74123.89
MBR-00359,2016-01-01,76199.36
MBR-00359,2017-01-01,78332.94
MBR-00359,2018-01-01,80526.26
MBR-00359,2019-01-01,82780.99
MBR-00359,2020-01-01,85098.86
MBR-00359,2021-01-01,87481.63
MBR-00359,2022-01-01,89931.12
MBR-00359,2023-01-01,92449.19
MBR-00359,2024-01-01,95037.77
MBR-00359,2025-01-01,97698.82
MBR-00359,2026-01-01,100434.39
MBR-00359,2027-01-01,103246.55
MBR-00359,2028-01-01,106137.46
MBR-00359,2029-01-01,109109.3
MBR-00359,2030-01-01,112164.37
MBR-00359,2031-01-01,115304.97
MBR-00359,2032-01-01,118533.51
MBR-00359,2033-01-01,121852.44
MBR-00359,2034-01-01,125264.31
MBR-00359,2035-01-01,128771.71
MBR-00359,2036-01-01,132377.32
MBR-00359,2037-01-01,136083.89
MBR-00359,2038-01-01,139894.24
MBR-00359,2039-01-01,143811.27
MBR-00359,2040-01-01,147837.99
MBR-00359,2041-01-01,151977.45
MBR-00359,2042-01-01,156232.82
MBR-00359,2043-01-01,160607.34
MBR-00360,2012-01-01,29187.0
MBR-00360,2013-01-01,30004.24
MBR-00360,2014-01-01,30844.35
MBR-00360,2015-01-01,31708.0
MBR-00360,2016-01-01,32595.82
MBR-00360,2017-01-01,33508.5
MBR-00360,2018-01-01,34446.74
MBR-00360,2019-01-01,35411.25
MBR-00360,2020-01-01,36402.77
MBR-00360,2021-01-01,37422.04
MBR-00360,2022-01-01,38469.86
MBR-00360,2023-01-01,39547.02
MBR-00360,2024-01-01,40654.33
MBR-00360,2025-01-01,41792.65
MBR-00360,2026-01-01,42962.85
MBR-00361,1992-01-01,45745.0
MBR-00361,1993-01-01,47025.86
MBR-00361,1994-01-01,48342.58
MBR-00361,1995-01-01,49696.18
MBR-00361,1996-01-01,51087.67
MBR-00361,1997-01-01,52518.12
MBR-00361,1998-01-01,53988.63
MBR-00361,1999-01-01,55500.31
MBR-00361,2000-01-01,57054.32
MBR-00361,2001-01-01,58651.84
MBR-00361,2002-01-01,60294.09
MBR-00361,2003-01-01,61982.33
MBR-00361,2004-01-01,63717.83
MBR-00361,2005-01-01,65501.93
MBR-00361,2006-01-01,67335.99
MBR-00361,2007-01-01,69221.4
MBR-00361,2008-01-01,71159.59
MBR-00361,2009-01-01,73152.06
MBR-00361,2010-01-01,75200.32
MBR-00361,2011-01-01,77305.93
MBR-00361,2012-01-01,79470.5
MBR-00361,2013-01-01,81695.67
MBR-00361,2014-01-01,83983.15
MBR-00362,1987-01-01,60106.0
MBR-00362,1988-01-01,61788.97
MBR-00362,1989-01-01,63519.06
MBR-00362,1990-01-01,65297.59
MBR-00362,1991-01-01,67125.93
MBR-00362,1992-01-01,69005.45
MBR-00362,1993-01-01,70937.6
MBR-00362,1994-01-01,72923.86
MBR-00362,1995-01-01,74965.72
MBR-00362,1996-01-01,77064.77
MBR-00362,1997-01-01,79222.58
MBR-00362,1998-01-01,81440.81
MBR-00362,1999-01-01,83721.15
MBR-00362,2000-01-01,86065.35
MBR-00362,2001-01-01,88475.18
MBR-00362,2002-01-01,90952.48
MBR-00362,2003-01-01,93499.15
MBR-00362,2004-01-01,96117.13
MBR-00362,2005-01-01,98808.41
MBR-00362,2006-01-01,101575.04
MBR-00362,2007-01-01,104419.14
MBR-00362,2008-01-01,107342.88
MBR-00362,2009-01-01,110348.48
MBR-00362,2010-01-01,113438.24
MBR-00362,2011-01-01,116614.51
MBR-00362,2012-01-01,119879.71
MBR-00362,2013-01-01,123236.34
MBR-00362,2014-01-01,126686.96
MBR-00362,2015-01-01,130234.2
MBR-00362,2016-01-01,133880.75
MBR-00362,2017-01-01,137629.42
MBR-00362,2018-01-01,141483.04
MBR-00362,2019-01-01,145444.56
MBR-00362,2020-01-01,149517.01
MBR-00362,2021-01-01,153703.49
MBR-00362,2022-01-01,158007.19
MBR-00362,2023-01-01,162431.39
MBR-00362,2024-01-01,166979.47
MBR-00362,2025-01-01,171654.89
MBR-00362,2026-01-01,176461.23
MBR-00362,2027-01-01,181402.14
MBR-00362,2028-01-01,186481.4
MBR-00363,2009-01-01,33853.0
MBR-00363,2010-01-01,34800.88
MBR-00363,2011-01-01,35775.31
MBR-00363,2012-01-01,36777.02
MBR-00363,2013-01-01,37806.77
MBR-00363,2014-01-01,38865.36
MBR-00363,2015-01-01,39953.59
MBR-00363,2016-01-01,41072.29
MBR-00363,2017-01-01,42222.32
MBR-00363,2018-01-01,43404.54
MBR-00363,2019-01-01,44619.87
MBR-00363,2020-01-01,45869.23
MBR-00363,2021-01-01,47153.57
MBR-00363,2022-01-01,48473.87
MBR-00363,2023-01-01,49831.13
MBR-00363,2024-01-01,51226.41
MBR-00363,2025-01-01,52660.74
MBR-00363,2026-01-01,54135.25
MBR-00364,1990-01-01,38935.0
MBR-00364,1991-01-01,40025.18
MBR-00364,1992-01-01,41145.89
MBR-00364,1993-01-01,42297.97
MBR-00364,1994-01-01,43482.31
MBR-00364,1995-01-01,44699.82
MBR-00364,1996-01-01,45951.41
MBR-00364,1997-01-01,47238.05
MBR-00364,1998-01-01,48560.72
MBR-00364,1999-01-01,49920.42
MBR-00364,2000-01-01,51318.19
MBR-00364,2001-01-01,52755.1
MBR-00364,2002-01-01,54232.24
MBR-00364,2003-01-01,55750.74
MBR-00364,2004-01-01,57311.77
MBR-00364,2005-01-01,58916.49
MBR-00364,2006-01-01,60566.16
MBR-00364,2007-01-01,62262.01
MBR-00364,2008-01-01,64005.35
MBR-00364,2009-01-01,65797.49
MBR-00364,2010-01-01,67639.82
MBR-00364,2011-01-01,69533.74
MBR-00364,2012-01-01,71480.68
MBR-00364,2013-01-01,73482.14
MBR-00364,2014-01-01,75539.64
MBR-00364,2015-01-01,77654.75
MBR-00364,2016-01-01,79829.09
MBR-00364,2017-01-01,82064.3
MBR-00364,2018-01-01,84362.1
MBR-00364,2019-01-01,86724.24
MBR-00364,2020-01-01,89152.52
MBR-00364,2021-01-01,91648.79
MBR-00364,2022-01-01,94214.96
MBR-00364,2023-01-01,96852.97
MBR-00364,2024-01-01,99564.86
MBR-00364,2025-01-01,102352.67
MBR-00364,2026-01-01,105218.55
MBR-00365,1988-01-01,35915.0
MBR-00365,1989-01-01,36920.62
MBR-00365,1990-01-01,37954.4
MBR-00365,1991-01-01,39017.12
MBR-00365,1992-01-01,40109.6
MBR-00365,1993-01-01,41232.67
MBR-00365,1994-01-01,42387.18
MBR-00365,1995-01-01,43574.02
MBR-00365,1996-01-01,44794.1
MBR-00365,1997-01-01,46048.33
MBR-00365,1998-01-01,47337.69
MBR-00365,1999-01-01,48663.14
MBR-00365,2000-01-01,50025.71
MBR-00365,2001-01-01,51426.43
MBR-00365,2002-01-01,52866.37
MBR-00365,2003-01-01,54346.63
MBR-00365,2004-01-01,55868.33
MBR-00365,2005-01-01,57432.65
MBR-00365,2006-01-01,59040.76
MBR-00365,2007-01-01,60693.9
MBR-00365,2008-01-01,62393.33
MBR-00365,2009-01-01,64140.34
MBR-00365,2010-01-01,65936.27
MBR-00365,2011-01-01,67782.49
MBR-00365,2012-01-01,69680.4
MBR-00365,2013-01-01,71631.45
MBR-00365,2014-01-01,73637.13
MBR-00365,2015-01-01,75698.97
MBR-00365,2016-01-01,77818.54
MBR-00365,2017-01-01,79997.46
MBR-00366,1988-01-01,65524.0
MBR-00366,1989-01-01,67358.67
MBR-00366,1990-01-01,69244.71
MBR-00366,1991-01-01,71183.57
MBR-00366,1992-01-01,73176.71
MBR-00366,1993-01-01,75225.65
MBR-00366,1994-01-01,77331.97
MBR-00366,1995-01-01,79497.27
MBR-00366,1996-01-01,81723.19
MBR-00366,1997-01-01,84011.44
MBR-00366,1998-01-01,86363.76
MBR-00366,1999-01-01,88781.95
MBR-00366,2000-01-01,91267.84
MBR-00366,2001-01-01,93823.34
MBR-00366,2002-01-01,96450.39
MBR-00366,2003-01-01,99151.01
MBR-00366,2004-01-01,101927.23
MBR-00366,2005-01-01,104781.2
MBR-00366,2006-01-01,107715.07
MBR-00366,2007-01-01,110731.09
MBR-00366,2008-01-01,113831.56
MBR-00366,2009-01-01,117018.85
MBR-00366,2010-01-01,120295.37
MBR-00366,2011-01-01,123663.64
MBR-00366,2012-01-01,127126.23
MBR-00366,2013-01-01,130685.76
MBR-00366,2014-01-01,134344.96
MBR-00366,2015-01-01,138106.62
MBR-00366,2016-01-01,141973.61
MBR-00366,2017-01-01,145948.87
MBR-00366,2018-01-01,150035.43
MBR-00366,2019-01-01,154236.43
MBR-00366,2020-01-01,158555.05
MBR-00366,2021-01-01,162994.59
